feature,pearson,pearson p-value,pearson CI95%,spearman,spearman p-value,spearman CI95%,n
T4_highalpha_spectral_flatness,-0.04044556450939362,0.32345049115752755,[-0.12  0.04],-0.009714429035802266,0.8126059208352886,[-0.09  0.07],600.0
T4_highalpha_spectral_edge_frequency,,,,,,,600.0
T4_highalpha_spectral_diff,0.021968142926697964,0.5918545365607939,[-0.06  0.1 ],0.03421959258348146,0.40354824353359553,[-0.05  0.11],600.0
T4_beta_relative_power,-0.02359728427796714,0.5646680883571258,[-0.1   0.06],-0.024831274314304472,0.5444829565933966,[-0.1   0.06],600.0
T4_beta_spectral_entropy,-0.009941629748736589,0.8083072829762787,[-0.09  0.07],-0.005937967676838451,0.8847860772384399,[-0.09  0.07],600.0
T4_beta_spectral_flatness,-0.010539906042406537,0.7970157901537269,[-0.09  0.07],-0.005792919784886139,0.887581545733596,[-0.09  0.07],600.0
T4_beta_spectral_edge_frequency,,,,,,,600.0
T4_beta_spectral_diff,0.016849035439976377,0.680930242236834,[-0.06  0.1 ],0.00287863138718605,0.9439970488650025,[-0.08  0.08],600.0
T4_lowgamma_relative_power,-0.008066725513153902,0.8439414154590703,[-0.09  0.07],-0.015260577500718015,0.7095774690585003,[-0.1   0.06],600.0
T4_lowgamma_spectral_entropy,-0.004995173237572568,0.9029803234371135,[-0.09  0.08],-0.04657659585952157,0.25544633013703316,[-0.13  0.03],600.0
T4_lowgamma_spectral_flatness,-0.0005105827523645435,0.990058865434196,[-0.08  0.08],-0.04692984403922182,0.25185539024771597,[-0.13  0.03],600.0
T4_lowgamma_spectral_edge_frequency,,,,,,,600.0
T4_lowgamma_spectral_diff,-0.0025783954022294774,0.949829921955094,[-0.08  0.08],-0.004789056884878153,0.9069651185926246,[-0.08  0.08],600.0
T5_delta_relative_power,0.00749257120069331,0.8549213416669166,[-0.07  0.09],0.0227289144559632,0.5790845000583524,[-0.06  0.1 ],600.0
T5_delta_spectral_entropy,-0.00537263471856333,0.895689343578695,[-0.09  0.07],-0.0007702280320057684,0.9850040206028784,[-0.08  0.08],600.0
T5_delta_spectral_flatness,-0.004902492219758207,0.9047718065136373,[-0.09  0.08],-0.000329312281267624,0.993588136241609,[-0.08  0.08],600.0
T5_delta_spectral_edge_frequency,,,,,,,600.0
T5_delta_spectral_diff,0.00014326690036832793,0.9972105023279124,[-0.08  0.08],-0.001053852365884547,0.9794830383231281,[-0.08  0.08],600.0
T5_theta_relative_power,0.01108764255962831,0.786715117923038,[-0.07  0.09],-0.013815176899967514,0.7360067690187398,[-0.09  0.07],600.0
T5_theta_spectral_entropy,0.011254043994937827,0.783593059650675,[-0.07  0.09],-0.007592726563903041,0.8530039239534553,[-0.09  0.07],600.0
T5_theta_spectral_flatness,0.011018805228246574,0.7880076621077308,[-0.07  0.09],-0.007310187324203928,0.8584151658500205,[-0.09  0.07],600.0
T5_theta_spectral_edge_frequency,,,,,,,600.0
T5_theta_spectral_diff,0.05629200744416566,0.1692006021121093,[-0.02  0.14],0.05014726025652355,0.22076075290005648,[-0.03  0.13],600.0
T5_lowalpha_relative_power,-0.03644023205393865,0.3737119615863812,[-0.12  0.04],-0.02585634629653485,0.5279917179018596,[-0.11  0.05],600.0
T5_lowalpha_spectral_entropy,-0.04629871695352857,0.25829593752647545,[-0.13  0.03],0.01358573310770317,0.7402319339661403,[-0.07  0.09],600.0
T5_lowalpha_spectral_flatness,-0.045996839576263784,0.2614164739233081,[-0.13  0.03],0.014386559931254234,0.72551965585219,[-0.07  0.09],600.0
T5_lowalpha_spectral_edge_frequency,,,,,,,600.0
T5_lowalpha_spectral_diff,-0.027642966684347462,0.49986845533049695,[-0.11  0.05],-0.05901678425573955,0.14946164009052956,[-0.14  0.02],600.0
T5_highalpha_relative_power,0.046284521755053515,0.2584420950439338,[-0.03  0.13],0.028028269729433525,0.4939090471391845,[-0.05  0.11],600.0
T5_highalpha_spectral_entropy,0.004586166466122395,0.9108898306841764,[-0.08  0.08],0.0462577499714145,0.25871790000834727,[-0.03  0.13],600.0
T5_highalpha_spectral_flatness,0.005263900875235006,0.89778875406504,[-0.07  0.09],0.04845093124113422,0.2367945684172888,[-0.03  0.13],600.0
T5_highalpha_spectral_edge_frequency,,,,,,,600.0
T5_highalpha_spectral_diff,-0.026088450106375848,0.5242932279396402,[-0.11  0.05],-0.0073919689287156925,0.8568481758372636,[-0.09  0.07],600.0
T5_beta_relative_power,0.00553340229185875,0.892586615530522,[-0.07  0.09],0.01095626532192057,0.7891824660043432,[-0.07  0.09],600.0
T5_beta_spectral_entropy,0.013564318147231946,0.7406266879231633,[-0.07  0.09],0.018961700894371266,0.6435352696317451,[-0.06  0.1 ],600.0
T5_beta_spectral_flatness,0.013299414253807436,0.7455154136567643,[-0.07  0.09],0.019169368290242125,0.6399057016863925,[-0.06  0.1 ],600.0
T5_beta_spectral_edge_frequency,,,,,,,600.0
T5_beta_spectral_diff,0.042149862303320185,0.3034631879139092,[-0.04  0.12],0.022899629460865892,0.5762367671834415,[-0.06  0.1 ],600.0
T5_lowgamma_relative_power,0.02423186883900058,0.5542430209369291,[-0.06  0.1 ],0.014143808689202887,0.7299689518054593,[-0.07  0.09],600.0
T5_lowgamma_spectral_entropy,0.04204043328740515,0.3047213840545015,[-0.04  0.12],0.0659196406558206,0.10731481013506232,[-0.01  0.15],600.0
T5_lowgamma_spectral_flatness,0.04191884098726598,0.3061234769665314,[-0.04  0.12],0.0676198851937556,0.09853237114944273,[-0.01  0.15],600.0
T5_lowgamma_spectral_edge_frequency,,,,,,,600.0
T5_lowgamma_spectral_diff,-0.03737651339602421,0.3615512725161709,[-0.12  0.04],-0.04126395929554645,0.31374823352165726,[-0.12  0.04],600.0
T6_delta_relative_power,0.02086071026105682,0.6106704508420551,[-0.06  0.1 ],0.03524004144596395,0.3896647730068016,[-0.05  0.12],600.0
T6_delta_spectral_entropy,0.07917266713795887,0.05298060856293332,[-0.    0.16],0.06766428236648536,0.09831095189776774,[-0.01  0.15],600.0
T6_delta_spectral_flatness,0.0787015786909285,0.05441364808414047,[-0.    0.16],0.06728667262833274,0.10020688410321803,[-0.01  0.15],600.0
T6_delta_spectral_edge_frequency,,,,,,,600.0
T6_delta_spectral_diff,0.1010109788861673,0.013462976122240634,[0.02 0.18],0.10605495334039983,0.00944895198939351,[0.03 0.18],600.0
T6_theta_relative_power,0.023620137724800684,0.5642910201642666,[-0.06  0.1 ],0.030863597484536123,0.45124567296600215,[-0.05  0.11],600.0
T6_theta_spectral_entropy,0.10697951554689726,0.00884145149168465,[0.03 0.19],0.07701606445429715,0.059807570446964865,[-0.    0.16],600.0
T6_theta_spectral_flatness,0.10718326621583535,0.008712348627871588,[0.03 0.19],0.07736306391244019,0.05866234870324712,[-0.    0.16],600.0
T6_theta_spectral_edge_frequency,,,,,,,600.0
T6_theta_spectral_diff,0.04300340016807783,0.29376766358243095,[-0.04  0.12],0.03295014022120225,0.4212257614778394,[-0.05  0.11],600.0
T6_lowalpha_relative_power,-0.0459812108520863,0.261578734358234,[-0.13  0.03],-0.037403624822677235,0.3612028683628409,[-0.12  0.04],600.0
T6_lowalpha_spectral_entropy,-0.05462670998028667,0.18218914343022422,[-0.13  0.03],-0.014853264786805294,0.7169916250837385,[-0.09  0.07],600.0
T6_lowalpha_spectral_flatness,-0.054394865343144236,0.1840543941164145,[-0.13  0.03],-0.013975473073538112,0.7330596545336516,[-0.09  0.07],600.0
T6_lowalpha_spectral_edge_frequency,,,,,,,600.0
T6_lowalpha_spectral_diff,-0.008871221413123293,0.8286077292247324,[-0.09  0.07],-0.04425088724726664,0.2799738704549605,[-0.12  0.04],600.0
T6_highalpha_relative_power,0.07670228005844153,0.06085903727921218,[-0.    0.16],0.0648315145243503,0.11325252064694884,[-0.02  0.14],600.0
T6_highalpha_spectral_entropy,0.06877803906618438,0.09288496142425282,[-0.01  0.15],0.12928603098355032,0.0015335597535301405,[0.05 0.21],600.0
T6_highalpha_spectral_flatness,0.06877374593800187,0.09290540656945283,[-0.01  0.15],0.13054869054012858,0.0013768266012943507,[0.05 0.21],600.0
T6_highalpha_spectral_edge_frequency,,,,,,,600.0
T6_highalpha_spectral_diff,-0.055057506647047255,0.1787604682067997,[-0.13  0.03],-0.040004989825423526,0.32875351473213654,[-0.12  0.04],600.0
T6_beta_relative_power,-0.03243668698626858,0.4285025513426143,[-0.11  0.05],-0.033613138995461894,0.41193738249015,[-0.11  0.05],600.0
T6_beta_spectral_entropy,-0.00044567876210503747,0.9913225040414984,[-0.08  0.08],0.00848181358428181,0.8360220863161327,[-0.07  0.09],600.0
T6_beta_spectral_flatness,0.003000659650453058,0.9416271672199614,[-0.08  0.08],0.010603133105144394,0.7958249097455461,[-0.07  0.09],600.0
T6_beta_spectral_edge_frequency,,,,,,,600.0
T6_beta_spectral_diff,-0.0036025591854244032,0.9299457609139549,[-0.08  0.08],-0.006838750711418126,0.8674588704873304,[-0.09  0.07],600.0
T6_lowgamma_relative_power,0.0005474039823513634,0.9893419908166448,[-0.08  0.08],0.0033760832174867085,0.9343394785537793,[-0.08  0.08],600.0
T6_lowgamma_spectral_entropy,0.016183061387952013,0.692887866309454,[-0.06  0.1 ],0.010930220930371543,0.7896718476833264,[-0.07  0.09],600.0
T6_lowgamma_spectral_flatness,0.017447713888141557,0.6702486609783705,[-0.06  0.1 ],0.013281208482958877,0.7458517742184028,[-0.07  0.09],600.0
T6_lowgamma_spectral_edge_frequency,,,,,,,600.0
T6_lowgamma_spectral_diff,-0.04082458572381403,0.3189331126849293,[-0.12  0.04],-0.05641868591901384,0.1682416786376628,[-0.14  0.02],600.0
