feature,pearson,pearson p-value,pearson CI95%,spearman,spearman p-value,spearman CI95%,n
Pz_lowalpha_spectral_edge_frequency,,,,,,,117.0
Pz_lowalpha_spectral_diff,-0.1480091679962611,0.11443017280378871,[-0.32  0.04],-0.11305237763800517,0.22898851642841936,[-0.29  0.07],117.0
Pz_highalpha_relative_power,0.04596299497161452,0.6257116617571516,[-0.14  0.23],0.04475392647150673,0.6348386193432016,[-0.14  0.23],117.0
Pz_highalpha_spectral_entropy,-0.24261031834551183,0.008989950372237456,[-0.41 -0.06],-0.06770701769983926,0.47215902505117757,[-0.25  0.12],117.0
Pz_highalpha_spectral_flatness,-0.24688391850245525,0.007815932565009148,[-0.41 -0.07],-0.06882903605127975,0.4648321227684584,[-0.25  0.12],117.0
Pz_highalpha_spectral_edge_frequency,,,,,,,117.0
Pz_highalpha_spectral_diff,0.15339005847720333,0.10170228439026803,[-0.03  0.33],0.17275686585752423,0.06485156105787802,[-0.01  0.34],117.0
Pz_beta_relative_power,0.13195548473919025,0.1597949658802161,[-0.05  0.31],0.14676730861587062,0.11753630877736813,[-0.04  0.32],117.0
Pz_beta_spectral_entropy,-0.09269303530455353,0.3244834817443425,[-0.27  0.09],0.035021678218546494,0.7102078994204505,[-0.15  0.22],117.0
Pz_beta_spectral_flatness,-0.10363449559740141,0.2703807437495065,[-0.28  0.08],0.03417930109610827,0.7168782725368146,[-0.15  0.22],117.0
Pz_beta_spectral_edge_frequency,,,,,,,117.0
Pz_beta_spectral_diff,0.1262935530438471,0.17864326475362952,[-0.06  0.3 ],0.11311428325284106,0.22873204968495583,[-0.07  0.29],117.0
Pz_lowgamma_relative_power,0.07401528453657015,0.43178915921540595,[-0.11  0.25],0.08139910835258607,0.3871438818467884,[-0.1   0.26],117.0
Pz_lowgamma_spectral_entropy,-0.19996840176936723,0.03213823076147564,[-0.37 -0.02],0.06757503797410296,0.4730249741786783,[-0.12  0.25],117.0
Pz_lowgamma_spectral_flatness,-0.2065064255485602,0.026810401608644337,[-0.38 -0.02],0.06579689268517838,0.48477544835113473,[-0.12  0.25],117.0
Pz_lowgamma_spectral_edge_frequency,,,,,,,117.0
Pz_lowgamma_spectral_diff,-0.02251611678779062,0.8112211516056049,[-0.2   0.16],-0.04017218680925451,0.6699149951222667,[-0.22  0.14],117.0
T3_delta_relative_power,-0.19427065561182658,0.03748645199449046,[-0.36 -0.01],-0.17309057012501974,0.06432780160784113,[-0.35  0.01],117.0
T3_delta_spectral_entropy,0.08412584775667917,0.37138623339767607,[-0.1   0.26],0.10717490494122256,0.25426363398781265,[-0.08  0.28],117.0
T3_delta_spectral_flatness,0.083868121623704,0.372858590453353,[-0.1   0.26],0.10876949011005284,0.2472244839639698,[-0.08  0.29],117.0
T3_delta_spectral_edge_frequency,,,,,,,117.0
T3_delta_spectral_diff,0.045322303300440535,0.6305411510329545,[-0.14  0.23],0.07351030102286343,0.434946288047669,[-0.11  0.25],117.0
T3_theta_relative_power,-0.33050526151191073,0.000309183755837771,[-0.48 -0.16],-0.30849396985081473,0.0007956867426536273,[-0.47 -0.13],117.0
T3_theta_spectral_entropy,-0.13409359341430446,0.15307732200825316,[-0.31  0.05],-0.19496149663383672,0.03680058857352369,[-0.37 -0.01],117.0
T3_theta_spectral_flatness,-0.13345138107917945,0.15507240375416467,[-0.31  0.05],-0.19354591329640697,0.03821747604514324,[-0.36 -0.01],117.0
T3_theta_spectral_edge_frequency,,,,,,,117.0
T3_theta_spectral_diff,-0.040689414889062386,0.6659176894613861,[-0.22  0.14],0.007374349537414922,0.9376544539125982,[-0.18  0.19],117.0
T3_lowalpha_relative_power,-0.1432910058077657,0.12657873567299036,[-0.32  0.04],-0.13578385060965037,0.14791853486347545,[-0.31  0.05],117.0
T3_lowalpha_spectral_entropy,0.024882961024043682,0.7918062277123254,[-0.16  0.21],0.01804779808550133,0.8481790401399296,[-0.17  0.2 ],117.0
T3_lowalpha_spectral_flatness,0.028650117982987645,0.7611703085920287,[-0.16  0.21],0.011930722718544748,0.8992969244474285,[-0.17  0.19],117.0
T3_lowalpha_spectral_edge_frequency,,,,,,,117.0
T3_lowalpha_spectral_diff,-0.2509752419040972,0.00682112903911799,[-0.42 -0.07],-0.20353887158972928,0.029127316191025567,[-0.37 -0.02],117.0
T3_highalpha_relative_power,-0.03440133831170764,0.7151179747652132,[-0.22  0.15],-0.01704235635188494,0.8565437820195837,[-0.2   0.17],117.0
T3_highalpha_spectral_entropy,-0.13708344454381724,0.14404204616583352,[-0.31  0.05],-0.180007635819417,0.0542250465645669,[-0.35  0.  ],117.0
T3_highalpha_spectral_flatness,-0.13638376067351013,0.14611943396654084,[-0.31  0.05],-0.18156045322649203,0.05214666616853375,[-0.35  0.  ],117.0
T3_highalpha_spectral_edge_frequency,,,,,,,117.0
T3_highalpha_spectral_diff,0.0796129993658928,0.3976803953570345,[-0.11  0.26],0.06020182362652737,0.5227448401788874,[-0.12  0.24],117.0
T3_beta_relative_power,0.0838254233259353,0.37310286447560714,[-0.1   0.26],0.08822701794826614,0.34843788280115173,[-0.1   0.27],117.0
T3_beta_spectral_entropy,-0.034943253681976365,0.7108279902869683,[-0.22  0.15],-0.035559849306363155,0.7059577872042357,[-0.22  0.15],117.0
T3_beta_spectral_flatness,-0.036728371999854244,0.6967608303740467,[-0.22  0.15],-0.03524101618558692,0.7084746334966362,[-0.22  0.15],117.0
T3_beta_spectral_edge_frequency,,,,,,,117.0
T3_beta_spectral_diff,-0.004832653220012136,0.959119472613233,[-0.19  0.18],-0.003562232365760105,0.969860310868709,[-0.19  0.18],117.0
T3_lowgamma_relative_power,0.15138997988148728,0.10629671457940298,[-0.03  0.33],0.1222875953570517,0.1929318766417013,[-0.06  0.3 ],117.0
T3_lowgamma_spectral_entropy,0.062000153748857194,0.5103788220006151,[-0.12  0.24],0.11028099171798922,0.24067748913483106,[-0.07  0.29],117.0
T3_lowgamma_spectral_flatness,0.05988705432872896,0.5249248229466821,[-0.12  0.24],0.11349470234648558,0.22716045351636827,[-0.07  0.29],117.0
T3_lowgamma_spectral_edge_frequency,,,,,,,117.0
T3_lowgamma_spectral_diff,0.08515713438997378,0.3655303135101786,[-0.1   0.26],0.08234054679518704,0.38165846883405696,[-0.1   0.26],117.0
T4_delta_relative_power,-0.22155411002724534,0.017331414295087437,[-0.39 -0.04],-0.1435298577384375,0.12594083059436986,[-0.32  0.04],117.0
T4_delta_spectral_entropy,0.04271582472500327,0.6503478463611752,[-0.14  0.22],0.13303299762219833,0.15638258379235004,[-0.05  0.31],117.0
T4_delta_spectral_flatness,0.04493532467519907,0.6334657481486382,[-0.14  0.23],0.13430261761323312,0.15243214547778844,[-0.05  0.31],117.0
T4_delta_spectral_edge_frequency,,,,,,,117.0
T4_delta_spectral_diff,0.03709280937245384,0.6939013931820363,[-0.15  0.22],0.03558638096535103,0.7057484906564739,[-0.15  0.22],117.0
T4_theta_relative_power,-0.29244910808775176,0.0015163069576351357,[-0.45 -0.12],-0.15700852830593817,0.0937880369321406,[-0.33  0.03],117.0
T4_theta_spectral_entropy,-0.19039310049081168,0.04153824058637364,[-0.36 -0.01],0.04749951098999345,0.6141941872687836,[-0.14  0.23],117.0
T4_theta_spectral_flatness,-0.19230936545431618,0.03949234218344269,[-0.36 -0.01],0.04894361789164151,0.6034542574575714,[-0.14  0.23],117.0
T4_theta_spectral_edge_frequency,,,,,,,117.0
T4_theta_spectral_diff,-0.05602504528576335,0.5520402001905811,[-0.24  0.13],-0.012238155952266287,0.8967161566158648,[-0.19  0.17],117.0
T4_lowalpha_relative_power,-0.1297916211699976,0.16681503155145547,[-0.31  0.05],-0.11869431098947951,0.20643788233891272,[-0.3   0.07],117.0
T4_lowalpha_spectral_entropy,0.04631819821188708,0.6230409589421024,[-0.14  0.23],0.02992825765985917,0.7508567694206294,[-0.15  0.21],117.0
T4_lowalpha_spectral_flatness,0.046984149604503644,0.6180469849704288,[-0.14  0.23],0.028466697917438905,0.762653847564924,[-0.16  0.21],117.0
T4_lowalpha_spectral_edge_frequency,,,,,,,117.0
T4_lowalpha_spectral_diff,-0.004228361085063613,0.9642276966824238,[-0.19  0.18],-0.012239267561036722,0.8967068270847711,[-0.19  0.17],117.0
T4_highalpha_relative_power,-0.10810489541203513,0.25014173582062893,[-0.29  0.08],-0.057036483803034076,0.5448737257339435,[-0.24  0.13],117.0
T4_highalpha_spectral_entropy,-0.28452429684863184,0.002057465435265287,[-0.44 -0.11],-0.17912953900908393,0.05543021888797843,[-0.35  0.  ],117.0
T4_highalpha_spectral_flatness,-0.2842076595107978,0.0020823345211732117,[-0.44 -0.11],-0.1822730618324613,0.05121511677754538,[-0.35  0.  ],117.0
T4_highalpha_spectral_edge_frequency,,,,,,,117.0
T4_highalpha_spectral_diff,0.03282543775983899,0.7276434467412158,[-0.15  0.21],0.006381604760090003,0.9460338715258203,[-0.18  0.19],117.0
T4_beta_relative_power,0.028668199147658217,0.7610241112370145,[-0.16  0.21],0.04459820546250133,0.6360181479348492,[-0.14  0.23],117.0
T4_beta_spectral_entropy,-0.11640427846150471,0.21539126622632485,[-0.29  0.07],-0.08572520811424669,0.3623290711898316,[-0.26  0.1 ],117.0
T4_beta_spectral_flatness,-0.12179451777226,0.1947462977395147,[-0.3   0.06],-0.08154764061690557,0.38627530143363475,[-0.26  0.1 ],117.0
T4_beta_spectral_edge_frequency,,,,,,,117.0
T4_beta_spectral_diff,-0.07422891512891189,0.4304575066745091,[-0.25  0.11],-0.06774529376576839,0.4719080483343415,[-0.25  0.12],117.0
T4_lowgamma_relative_power,0.1850542228716258,0.047710036013630636,[0.   0.36],0.14793242960003677,0.11462024407638319,[-0.04  0.32],117.0
T4_lowgamma_spectral_entropy,-0.08310600973292571,0.37723326973515403,[-0.26  0.1 ],0.15204338358147632,0.10477824240631067,[-0.03  0.33],117.0
T4_lowgamma_spectral_flatness,-0.0893675836271719,0.34221729747348095,[-0.27  0.1 ],0.15360076366009015,0.10122749417244555,[-0.03  0.33],117.0
T4_lowgamma_spectral_edge_frequency,,,,,,,117.0
T4_lowgamma_spectral_diff,0.004782341556562115,0.9595447086434303,[-0.18  0.19],-0.026733018544802076,0.7767180120922966,[-0.21  0.16],117.0
T5_delta_relative_power,-0.2538567212995636,0.0061895523303370364,[-0.42 -0.07],-0.1928785878070346,0.03890112413567331,[-0.36 -0.01],117.0
T5_delta_spectral_entropy,0.0023377861283788073,0.9802175837358674,[-0.18  0.19],0.07040137704347363,0.45467039830458356,[-0.11  0.25],117.0
T5_delta_spectral_flatness,0.000745886045325197,0.9936877167388618,[-0.18  0.18],0.06712349323574565,0.47599417389422805,[-0.12  0.25],117.0
T5_delta_spectral_edge_frequency,,,,,,,117.0
T5_delta_spectral_diff,0.05433711597469522,0.5641006473192292,[-0.13  0.24],0.11469470902683701,0.22225278149814856,[-0.07  0.29],117.0
T5_theta_relative_power,-0.20788148802185596,0.02579122702038099,[-0.38 -0.03],-0.12077281498922357,0.19854519198043488,[-0.3   0.06],117.0
T5_theta_spectral_entropy,0.05072414938826982,0.5903283179736392,[-0.13  0.23],0.25575426174438876,0.005802547448334922,[0.08 0.42],117.0
T5_theta_spectral_flatness,0.05073330259838045,0.5902611775127775,[-0.13  0.23],0.25910441204506296,0.005171543990774084,[0.08 0.42],117.0
T5_theta_spectral_edge_frequency,,,,,,,117.0
T5_theta_spectral_diff,0.03523458462579785,0.7085254362204063,[-0.15  0.22],0.062474341526039395,0.5071434548419186,[-0.12  0.24],117.0
T5_lowalpha_relative_power,-0.20969411236716556,0.024498393635404046,[-0.38 -0.03],-0.22053972308028538,0.017863834836250134,[-0.39 -0.04],117.0
T5_lowalpha_spectral_entropy,-0.06847772703742945,0.4671194752514777,[-0.25  0.12],-0.0031969472856956753,0.9729497157796809,[-0.19  0.18],117.0
T5_lowalpha_spectral_flatness,-0.06603968716378979,0.48316185294513936,[-0.25  0.12],-0.0015089539861908303,0.9872304330256838,[-0.18  0.18],117.0
T5_lowalpha_spectral_edge_frequency,,,,,,,117.0
T5_lowalpha_spectral_diff,-0.20163304191494122,0.030703224212403613,[-0.37 -0.02],-0.22432568835997896,0.01594613720652056,[-0.39 -0.04],117.0
T5_highalpha_relative_power,-0.02059248093606724,0.827085913161118,[-0.2   0.16],0.0057835157748156825,0.9510850390813953,[-0.18  0.19],117.0
T5_highalpha_spectral_entropy,-0.09630542041469817,0.30590116631670483,[-0.27  0.09],-0.09271599947291628,0.3243631093993138,[-0.27  0.09],117.0
T5_highalpha_spectral_flatness,-0.09542331326971427,0.3103732152052887,[-0.27  0.09],-0.08706326669657925,0.3548575044842086,[-0.27  0.1 ],117.0
T5_highalpha_spectral_edge_frequency,,,,,,,117.0
T5_highalpha_spectral_diff,0.17070000852567538,0.06815698675103365,[-0.01  0.34],0.16542393827256444,0.07726365590323082,[-0.02  0.34],117.0
T5_beta_relative_power,0.1016454248524391,0.2797325426842323,[-0.08  0.28],0.11078124535837108,0.23853745024886983,[-0.07  0.29],117.0
T5_beta_spectral_entropy,0.08874054928737471,0.3456283864538917,[-0.1   0.27],0.07694163653944722,0.4137536172588151,[-0.11  0.26],117.0
T5_beta_spectral_flatness,0.08538536857275363,0.3642420670651568,[-0.1   0.26],0.07217859692643273,0.44333478702938367,[-0.11  0.25],117.0
T5_beta_spectral_edge_frequency,,,,,,,117.0
T5_beta_spectral_diff,-0.003086195100452962,0.9738864855299885,[-0.19  0.18],-0.007159187012583866,0.9394700204672426,[-0.19  0.18],117.0
T5_lowgamma_relative_power,0.17364593920944668,0.06346377393113597,[-0.01  0.35],0.1276486017010299,0.1739903604192863,[-0.06  0.3 ],117.0
T5_lowgamma_spectral_entropy,0.25975785652197153,0.005055853798363996,[0.08 0.42],0.28843789166879163,0.0017715214680173968,[0.11 0.45],117.0
T5_lowgamma_spectral_flatness,0.2593143369309823,0.005134122749379662,[0.08 0.42],0.2878125418998188,0.0018146458544439413,[0.11 0.45],117.0
T5_lowgamma_spectral_edge_frequency,,,,,,,117.0
T5_lowgamma_spectral_diff,0.08993241690061644,0.3391628373592739,[-0.09  0.27],0.0037675691338383862,0.968123864562958,[-0.18  0.19],117.0
T6_delta_relative_power,-0.1911188658922005,0.04075319639204331,[-0.36 -0.01],-0.11036421202492185,0.24032055815016054,[-0.29  0.07],117.0
T6_delta_spectral_entropy,0.0682217261608539,0.46879015334145613,[-0.12  0.25],0.09207943312601852,0.32771045280074595,[-0.09  0.27],117.0
T6_delta_spectral_flatness,0.06861341678008369,0.4662352780616108,[-0.12  0.25],0.09589591924498386,0.30797195983640047,[-0.09  0.27],117.0
T6_delta_spectral_edge_frequency,,,,,,,117.0
T6_delta_spectral_diff,0.11951292001977787,0.20330297083687612,[-0.07  0.3 ],0.1892210396703301,0.04283268855178823,[0.01 0.36],117.0
T6_theta_relative_power,-0.34585765780109057,0.00015314129250073642,[-0.5  -0.17],-0.23487232551629303,0.01151531387092544,[-0.4  -0.05],117.0
T6_theta_spectral_entropy,-0.031806720539007884,0.7357789662886933,[-0.21  0.15],-0.11683322184267918,0.21369354923382247,[-0.29  0.07],117.0
T6_theta_spectral_flatness,-0.032206510075394074,0.7325826855406873,[-0.21  0.15],-0.116829889825101,0.2137067002234935,[-0.29  0.07],117.0
T6_theta_spectral_edge_frequency,,,,,,,117.0
T6_theta_spectral_diff,-0.020673763459629478,0.8264140945439529,[-0.2   0.16],0.013780161003066218,0.8837884935965489,[-0.17  0.2 ],117.0
T6_lowalpha_relative_power,-0.12266478011823524,0.1915522124386727,[-0.3   0.06],-0.08239199544660286,0.38136005889158975,[-0.26  0.1 ],117.0
T6_lowalpha_spectral_entropy,-0.018700439839934392,0.8427583618058184,[-0.2   0.16],-0.05041375476722037,0.5926071695630372,[-0.23  0.13],117.0
T6_lowalpha_spectral_flatness,-0.020162586582327446,0.8306411538622095,[-0.2   0.16],-0.04960507508866815,0.5985629335568445,[-0.23  0.13],117.0
T6_lowalpha_spectral_edge_frequency,,,,,,,117.0
T6_lowalpha_spectral_diff,-0.06027072834514012,0.5222682428679546,[-0.24  0.12],-0.0696217428273014,0.4596935106588389,[-0.25  0.11],117.0
T6_highalpha_relative_power,-0.022964242352590765,0.8075360423870968,[-0.21  0.16],-0.017014883270712745,0.8567725711992635,[-0.2   0.17],117.0
T6_highalpha_spectral_entropy,-0.10720827804590322,0.2541149160367862,[-0.28  0.08],0.01879136124045934,0.8420037684919941,[-0.16  0.2 ],117.0
T6_highalpha_spectral_flatness,-0.10445644708887478,0.2665787402282641,[-0.28  0.08],0.019892777917214173,0.8328742336250226,[-0.16  0.2 ],117.0
T6_highalpha_spectral_edge_frequency,,,,,,,117.0
T6_highalpha_spectral_diff,0.08405032967012391,0.37181728966517247,[-0.1   0.26],0.11098021766917185,0.23768995953330121,[-0.07  0.29],117.0
T6_beta_relative_power,0.003482443323007747,0.9705350915812248,[-0.18  0.19],0.011783294433433851,0.9005348950825754,[-0.17  0.19],117.0
T6_beta_spectral_entropy,0.05643568032948366,0.5491251752908777,[-0.13  0.24],0.006155046006262752,0.9479470352033472,[-0.18  0.19],117.0
T6_beta_spectral_flatness,0.056939559943294596,0.5455584928793511,[-0.13  0.24],0.005600888609822055,0.9526278147781347,[-0.18  0.19],117.0
T6_beta_spectral_edge_frequency,,,,,,,117.0
T6_beta_spectral_diff,-0.10443475940701709,0.26667858982354775,[-0.28  0.08],-0.03577225785024329,0.7042828066264148,[-0.22  0.15],117.0
T6_lowgamma_relative_power,0.1472768180061277,0.11625411838373254,[-0.04  0.32],0.11391746369258932,0.22542286117700916,[-0.07  0.29],117.0
T6_lowgamma_spectral_entropy,0.04923085352482186,0.6013280374396291,[-0.14  0.23],0.01788454815598543,0.8495360718731221,[-0.17  0.2 ],117.0
T6_lowgamma_spectral_flatness,0.04939439453048232,0.6001189414838733,[-0.13  0.23],0.023579986770214396,0.8024794198547501,[-0.16  0.21],117.0
T6_lowgamma_spectral_edge_frequency,,,,,,,117.0
T6_lowgamma_spectral_diff,-0.016079839244382936,0.8645663496882552,[-0.2   0.17],-0.025512821302227547,0.7866604258535843,[-0.21  0.16],117.0
